image1,image2,identity1,identity2,demographic1,demographic2,gender1,gender2,age1,age2,label,cosine_similarity,euclidean_distance,cosine_distance
data\processed\lfw\lfw\Michael_Jackson\Michael_Jackson_0003.jpg,data\processed\lfw\lfw\Michael_Jackson\Michael_Jackson_0012.jpg,Michael_Jackson,Michael_Jackson,lfw,lfw,,,,,1,0.64282835,19.567696,0.35717165
data\processed\lfw\lfw\Allen_Rock\Allen_Rock_0001.jpg,data\processed\lfw\lfw\Daniel_Patrick_Moynihan\Daniel_Patrick_Moynihan_0001.jpg,Allen_Rock,Daniel_Patrick_Moynihan,lfw,lfw,,,,,0,0.044912975,34.698116,0.955087
data\processed\lfw\lfw\Desiree_Lemosi\Desiree_Lemosi_0002.jpg,data\processed\lfw\lfw\Dale_Earnhardt\Dale_Earnhardt_0001.jpg,Desiree_Lemosi,Dale_Earnhardt,lfw,lfw,,,,,0,0.115585424,29.996655,0.88441455
data\processed\lfw\lfw\Giancarlo_Fisichella\Giancarlo_Fisichella_0001.jpg,data\processed\lfw\lfw\Takaloo\Takaloo_0001.jpg,Giancarlo_Fisichella,Takaloo,lfw,lfw,,,,,0,0.22986212,28.851206,0.7701379
data\processed\lfw\lfw\Alberta_Lee\Alberta_Lee_0001.jpg,data\processed\lfw\lfw\Kaoru_Hasuike\Kaoru_Hasuike_0001.jpg,Alberta_Lee,Kaoru_Hasuike,lfw,lfw,,,,,0,0.06367169,32.075745,0.9363283
data\processed\lfw\lfw\Yashwant_Sinha\Yashwant_Sinha_0002.jpg,data\processed\lfw\lfw\Yashwant_Sinha\Yashwant_Sinha_0003.jpg,Yashwant_Sinha,Yashwant_Sinha,lfw,lfw,,,,,1,0.6063754,21.1297,0.3936246
data\processed\lfw\lfw\Soon_Yi\Soon_Yi_0001.jpg,data\processed\lfw\lfw\Masamori_Tokuyama\Masamori_Tokuyama_0001.jpg,Soon_Yi,Masamori_Tokuyama,lfw,lfw,,,,,0,0.1175683,30.07232,0.8824317
data\processed\lfw\lfw\Win_Aung\Win_Aung_0003.jpg,data\processed\lfw\lfw\Joe_Strummer\Joe_Strummer_0001.jpg,Win_Aung,Joe_Strummer,lfw,lfw,,,,,0,0.053915642,34.246525,0.9460844
data\processed\lfw\lfw\James_Wolfensohn\James_Wolfensohn_0004.jpg,data\processed\lfw\lfw\Raja_Ibrahim\Raja_Ibrahim_0001.jpg,James_Wolfensohn,Raja_Ibrahim,lfw,lfw,,,,,0,0.11253197,30.777044,0.88746804
data\processed\lfw\lfw\Ali_Mohammed_Maher\Ali_Mohammed_Maher_0001.jpg,data\processed\lfw\lfw\Mitt_Romney\Mitt_Romney_0001.jpg,Ali_Mohammed_Maher,Mitt_Romney,lfw,lfw,,,,,0,-0.062998615,35.78188,1.0629987
data\processed\lfw\lfw\Prince_Rainier_III\Prince_Rainier_III_0001.jpg,data\processed\lfw\lfw\Paul_Farley\Paul_Farley_0001.jpg,Prince_Rainier_III,Paul_Farley,lfw,lfw,,,,,0,0.002670498,33.18552,0.9973295
data\processed\lfw\lfw\Rob_Ramsay\Rob_Ramsay_0001.jpg,data\processed\lfw\lfw\Jake_Gyllenhaal\Jake_Gyllenhaal_0005.jpg,Rob_Ramsay,Jake_Gyllenhaal,lfw,lfw,,,,,0,0.027274303,32.64984,0.9727257
data\processed\lfw\lfw\Muhammad_Saeed_al-Sahhaf\Muhammad_Saeed_al-Sahhaf_0002.jpg,data\processed\lfw\lfw\Muhammad_Saeed_al-Sahhaf\Muhammad_Saeed_al-Sahhaf_0005.jpg,Muhammad_Saeed_al-Sahhaf,Muhammad_Saeed_al-Sahhaf,lfw,lfw,,,,,1,0.6990161,18.922876,0.3009839
data\processed\lfw\lfw\James_Schultz\James_Schultz_0001.jpg,data\processed\lfw\lfw\James_Schultz\James_Schultz_0002.jpg,James_Schultz,James_Schultz,lfw,lfw,,,,,1,0.78176785,15.682447,0.21823215
data\processed\lfw\lfw\Sarah_Weddington\Sarah_Weddington_0001.jpg,data\processed\lfw\lfw\Toshihiko_Fukui\Toshihiko_Fukui_0002.jpg,Sarah_Weddington,Toshihiko_Fukui,lfw,lfw,,,,,0,0.1996582,27.501122,0.8003418
data\processed\lfw\lfw\Miyako_Miyazaki\Miyako_Miyazaki_0001.jpg,data\processed\lfw\lfw\Miyako_Miyazaki\Miyako_Miyazaki_0002.jpg,Miyako_Miyazaki,Miyako_Miyazaki,lfw,lfw,,,,,1,0.7183498,17.622114,0.2816502
data\processed\lfw\lfw\Donna_Walker\Donna_Walker_0001.jpg,data\processed\lfw\lfw\Larry_Campbell\Larry_Campbell_0001.jpg,Donna_Walker,Larry_Campbell,lfw,lfw,,,,,0,0.07638633,30.545246,0.92361367
data\processed\lfw\lfw\Jeb_Bush\Jeb_Bush_0006.jpg,data\processed\lfw\lfw\Jeb_Bush\Jeb_Bush_0012.jpg,Jeb_Bush,Jeb_Bush,lfw,lfw,,,,,1,0.6526192,18.856865,0.34738082
data\processed\lfw\lfw\Fred_Funk\Fred_Funk_0001.jpg,data\processed\lfw\lfw\Fred_Funk\Fred_Funk_0002.jpg,Fred_Funk,Fred_Funk,lfw,lfw,,,,,1,-0.069211245,27.77414,1.0692112
data\processed\lfw\lfw\Jennifer_Keller\Jennifer_Keller_0002.jpg,data\processed\lfw\lfw\Jennifer_Keller\Jennifer_Keller_0004.jpg,Jennifer_Keller,Jennifer_Keller,lfw,lfw,,,,,1,0.80606693,14.479016,0.19393307
data\processed\lfw\lfw\Chan_Ho_Park\Chan_Ho_Park_0001.jpg,data\processed\lfw\lfw\Jose_Canseco_Sr\Jose_Canseco_Sr_0001.jpg,Chan_Ho_Park,Jose_Canseco_Sr,lfw,lfw,,,,,0,-0.071629934,33.014854,1.0716299
data\processed\lfw\lfw\Anna_Kournikova\Anna_Kournikova_0003.jpg,data\processed\lfw\lfw\Anna_Kournikova\Anna_Kournikova_0006.jpg,Anna_Kournikova,Anna_Kournikova,lfw,lfw,,,,,1,0.13860184,25.521307,0.86139816
data\processed\lfw\lfw\Michelle_Kwan\Michelle_Kwan_0002.jpg,data\processed\lfw\lfw\Michelle_Kwan\Michelle_Kwan_0006.jpg,Michelle_Kwan,Michelle_Kwan,lfw,lfw,,,,,1,0.6752087,18.812622,0.3247913
data\processed\lfw\lfw\Martha_Stewart\Martha_Stewart_0003.jpg,data\processed\lfw\lfw\Martha_Stewart\Martha_Stewart_0004.jpg,Martha_Stewart,Martha_Stewart,lfw,lfw,,,,,1,0.91240233,10.2766285,0.08759767
data\processed\lfw\lfw\Susan_Collins\Susan_Collins_0001.jpg,data\processed\lfw\lfw\Ridley_Scott\Ridley_Scott_0001.jpg,Susan_Collins,Ridley_Scott,lfw,lfw,,,,,0,0.31986007,28.28165,0.6801399
data\processed\lfw\lfw\Moon-So-ri\Moon-So-ri_0001.jpg,data\processed\lfw\lfw\Wen_Ho_Lee\Wen_Ho_Lee_0001.jpg,Moon-So-ri,Wen_Ho_Lee,lfw,lfw,,,,,0,-0.18695392,37.32211,1.1869539
data\processed\lfw\lfw\Ren_Qingjin\Ren_Qingjin_0001.jpg,data\processed\lfw\lfw\John_Danforth\John_Danforth_0001.jpg,Ren_Qingjin,John_Danforth,lfw,lfw,,,,,0,0.0523651,31.890114,0.9476349
data\processed\lfw\lfw\Boris_Becker\Boris_Becker_0003.jpg,data\processed\lfw\lfw\Boris_Becker\Boris_Becker_0005.jpg,Boris_Becker,Boris_Becker,lfw,lfw,,,,,1,0.82070917,13.938151,0.17929083
data\processed\lfw\lfw\Dorthy_Moxley\Dorthy_Moxley_0001.jpg,data\processed\lfw\lfw\Emmanuel_Milingo\Emmanuel_Milingo_0001.jpg,Dorthy_Moxley,Emmanuel_Milingo,lfw,lfw,,,,,0,-0.20403622,34.92419,1.2040362
data\processed\lfw\lfw\Alexandre_Vinokourov\Alexandre_Vinokourov_0001.jpg,data\processed\lfw\lfw\Kelly_Ripa\Kelly_Ripa_0001.jpg,Alexandre_Vinokourov,Kelly_Ripa,lfw,lfw,,,,,0,-0.041862126,32.283886,1.0418621
data\processed\lfw\lfw\Justin_Gatlin\Justin_Gatlin_0001.jpg,data\processed\lfw\lfw\Justin_Gatlin\Justin_Gatlin_0002.jpg,Justin_Gatlin,Justin_Gatlin,lfw,lfw,,,,,1,0.8344106,12.725177,0.16558939
data\processed\lfw\lfw\Ashanti\Ashanti_0003.jpg,data\processed\lfw\lfw\Ashanti\Ashanti_0004.jpg,Ashanti,Ashanti,lfw,lfw,,,,,1,0.59609723,20.279337,0.40390277
data\processed\lfw\lfw\Woody_Allen\Woody_Allen_0001.jpg,data\processed\lfw\lfw\Woody_Allen\Woody_Allen_0002.jpg,Woody_Allen,Woody_Allen,lfw,lfw,,,,,1,0.63665104,19.742907,0.36334896
data\processed\lfw\lfw\Robert_Fico\Robert_Fico_0001.jpg,data\processed\lfw\lfw\Robert_Fico\Robert_Fico_0002.jpg,Robert_Fico,Robert_Fico,lfw,lfw,,,,,1,0.78034425,15.101631,0.21965575
data\processed\lfw\lfw\Wayne_Gretzky\Wayne_Gretzky_0003.jpg,data\processed\lfw\lfw\Wayne_Gretzky\Wayne_Gretzky_0004.jpg,Wayne_Gretzky,Wayne_Gretzky,lfw,lfw,,,,,1,0.5873529,22.647738,0.41264713
data\processed\lfw\lfw\Cate_Blanchett\Cate_Blanchett_0001.jpg,data\processed\lfw\lfw\Cate_Blanchett\Cate_Blanchett_0004.jpg,Cate_Blanchett,Cate_Blanchett,lfw,lfw,,,,,1,0.48835358,24.200409,0.5116464
data\processed\lfw\lfw\Jason_Campbell\Jason_Campbell_0001.jpg,data\processed\lfw\lfw\Melissa_Stark\Melissa_Stark_0001.jpg,Jason_Campbell,Melissa_Stark,lfw,lfw,,,,,0,0.12143386,32.138645,0.87856615
data\processed\lfw\lfw\Randy_Ferbey\Randy_Ferbey_0001.jpg,data\processed\lfw\lfw\Richard_Rodriguez\Richard_Rodriguez_0001.jpg,Randy_Ferbey,Richard_Rodriguez,lfw,lfw,,,,,0,0.10608927,30.066265,0.8939107
data\processed\lfw\lfw\Alexandra_Rozovskaya\Alexandra_Rozovskaya_0001.jpg,data\processed\lfw\lfw\Jennifer_Lopez\Jennifer_Lopez_0013.jpg,Alexandra_Rozovskaya,Jennifer_Lopez,lfw,lfw,,,,,0,-0.17923252,35.691856,1.1792325
data\processed\lfw\lfw\Evelyn_Lauder\Evelyn_Lauder_0001.jpg,data\processed\lfw\lfw\Lucrecia_Orozco\Lucrecia_Orozco_0001.jpg,Evelyn_Lauder,Lucrecia_Orozco,lfw,lfw,,,,,0,0.1379804,32.311413,0.8620196
data\processed\lfw\lfw\Mark_Hamister\Mark_Hamister_0001.jpg,data\processed\lfw\lfw\Mark_Hamister\Mark_Hamister_0002.jpg,Mark_Hamister,Mark_Hamister,lfw,lfw,,,,,1,0.7946793,15.550486,0.20532072
data\processed\lfw\lfw\Marcus_Garrettson\Marcus_Garrettson_0001.jpg,data\processed\lfw\lfw\Rocco_Buttiglione\Rocco_Buttiglione_0001.jpg,Marcus_Garrettson,Rocco_Buttiglione,lfw,lfw,,,,,0,0.034187872,29.019825,0.96581215
data\processed\lfw\lfw\Charlize_Theron\Charlize_Theron_0001.jpg,data\processed\lfw\lfw\Louisa_Baileche\Louisa_Baileche_0001.jpg,Charlize_Theron,Louisa_Baileche,lfw,lfw,,,,,0,-0.37284255,39.147346,1.3728426
data\processed\lfw\lfw\Amelie_Mauresmo\Amelie_Mauresmo_0008.jpg,data\processed\lfw\lfw\Amelie_Mauresmo\Amelie_Mauresmo_0009.jpg,Amelie_Mauresmo,Amelie_Mauresmo,lfw,lfw,,,,,1,0.7373994,17.006102,0.2626006
data\processed\lfw\lfw\Bill_Frist\Bill_Frist_0003.jpg,data\processed\lfw\lfw\Bill_Frist\Bill_Frist_0007.jpg,Bill_Frist,Bill_Frist,lfw,lfw,,,,,1,0.6245394,20.651928,0.37546062
data\processed\lfw\lfw\Tang_Jiaxuan\Tang_Jiaxuan_0006.jpg,data\processed\lfw\lfw\Tang_Jiaxuan\Tang_Jiaxuan_0011.jpg,Tang_Jiaxuan,Tang_Jiaxuan,lfw,lfw,,,,,1,0.7896567,14.738007,0.2103433
data\processed\lfw\lfw\David_Heymann\David_Heymann_0003.jpg,data\processed\lfw\lfw\David_Heymann\David_Heymann_0005.jpg,David_Heymann,David_Heymann,lfw,lfw,,,,,1,0.8571987,13.104706,0.14280128
data\processed\lfw\lfw\Jean_Chretien\Jean_Chretien_0010.jpg,data\processed\lfw\lfw\Jean_Chretien\Jean_Chretien_0033.jpg,Jean_Chretien,Jean_Chretien,lfw,lfw,,,,,1,0.74888796,16.830717,0.25111204
data\processed\lfw\lfw\Cesar_Gaviria\Cesar_Gaviria_0001.jpg,data\processed\lfw\lfw\Amelie_Mauresmo\Amelie_Mauresmo_0006.jpg,Cesar_Gaviria,Amelie_Mauresmo,lfw,lfw,,,,,0,0.029967524,33.422176,0.97003245
data\processed\lfw\lfw\Anthony_Pisciotti\Anthony_Pisciotti_0001.jpg,data\processed\lfw\lfw\Donald_Fehr\Donald_Fehr_0003.jpg,Anthony_Pisciotti,Donald_Fehr,lfw,lfw,,,,,0,-0.08062771,35.06423,1.0806277
data\processed\lfw\lfw\Fernando_Gonzalez\Fernando_Gonzalez_0004.jpg,data\processed\lfw\lfw\Fernando_Gonzalez\Fernando_Gonzalez_0008.jpg,Fernando_Gonzalez,Fernando_Gonzalez,lfw,lfw,,,,,1,0.56058055,22.109926,0.43941945
data\processed\lfw\lfw\Carmen_Electra\Carmen_Electra_0002.jpg,data\processed\lfw\lfw\Carmen_Electra\Carmen_Electra_0006.jpg,Carmen_Electra,Carmen_Electra,lfw,lfw,,,,,1,0.76899254,16.499352,0.23100746
data\processed\lfw\lfw\Eric_Daze\Eric_Daze_0001.jpg,data\processed\lfw\lfw\Ernest_Hollings\Ernest_Hollings_0001.jpg,Eric_Daze,Ernest_Hollings,lfw,lfw,,,,,0,-0.1388813,34.991425,1.1388813
data\processed\lfw\lfw\Jake_Brace\Jake_Brace_0001.jpg,data\processed\lfw\lfw\Gerald_Barbarito\Gerald_Barbarito_0001.jpg,Jake_Brace,Gerald_Barbarito,lfw,lfw,,,,,0,0.113003604,31.256252,0.8869964
data\processed\lfw\lfw\Hee-Won_Han\Hee-Won_Han_0003.jpg,data\processed\lfw\lfw\Cindy_Taylor\Cindy_Taylor_0001.jpg,Hee-Won_Han,Cindy_Taylor,lfw,lfw,,,,,0,0.17004175,27.026752,0.82995826
data\processed\lfw\lfw\Sophia_Loren\Sophia_Loren_0004.jpg,data\processed\lfw\lfw\Sophia_Loren\Sophia_Loren_0006.jpg,Sophia_Loren,Sophia_Loren,lfw,lfw,,,,,1,0.5603032,21.687422,0.4396968
data\processed\lfw\lfw\Russell_Crowe\Russell_Crowe_0001.jpg,data\processed\lfw\lfw\Rudolf_Schuster\Rudolf_Schuster_0001.jpg,Russell_Crowe,Rudolf_Schuster,lfw,lfw,,,,,0,0.013242661,34.239132,0.98675734
data\processed\lfw\lfw\Dennis_Franchione\Dennis_Franchione_0001.jpg,data\processed\lfw\lfw\James_Smith\James_Smith_0002.jpg,Dennis_Franchione,James_Smith,lfw,lfw,,,,,0,-0.05013918,33.17573,1.0501392
data\processed\lfw\lfw\Julianne_Moore\Julianne_Moore_0006.jpg,data\processed\lfw\lfw\Julianne_Moore\Julianne_Moore_0009.jpg,Julianne_Moore,Julianne_Moore,lfw,lfw,,,,,1,0.5102531,23.201885,0.48974693
data\processed\lfw\lfw\Kevin_Costner\Kevin_Costner_0003.jpg,data\processed\lfw\lfw\Kevin_Costner\Kevin_Costner_0004.jpg,Kevin_Costner,Kevin_Costner,lfw,lfw,,,,,1,0.75385654,15.740105,0.24614346
data\processed\lfw\lfw\Eli_Broad\Eli_Broad_0001.jpg,data\processed\lfw\lfw\Michael_Deutsch\Michael_Deutsch_0001.jpg,Eli_Broad,Michael_Deutsch,lfw,lfw,,,,,0,-0.24797946,36.424526,1.2479794
data\processed\lfw\lfw\Gideon_Black\Gideon_Black_0001.jpg,data\processed\lfw\lfw\Herb_Dhaliwal\Herb_Dhaliwal_0001.jpg,Gideon_Black,Herb_Dhaliwal,lfw,lfw,,,,,0,0.11402345,31.190739,0.88597655
data\processed\lfw\lfw\Mark_Philippoussis\Mark_Philippoussis_0008.jpg,data\processed\lfw\lfw\Mark_Philippoussis\Mark_Philippoussis_0011.jpg,Mark_Philippoussis,Mark_Philippoussis,lfw,lfw,,,,,1,0.7395612,16.911665,0.2604388
data\processed\lfw\lfw\Paul_Kelleher\Paul_Kelleher_0001.jpg,data\processed\lfw\lfw\Maria_Conchita_Alonso\Maria_Conchita_Alonso_0001.jpg,Paul_Kelleher,Maria_Conchita_Alonso,lfw,lfw,,,,,0,0.03816758,32.76698,0.9618324
data\processed\lfw\lfw\Chris_Rock\Chris_Rock_0001.jpg,data\processed\lfw\lfw\Pete_Rose\Pete_Rose_0002.jpg,Chris_Rock,Pete_Rose,lfw,lfw,,,,,0,-0.17753689,35.286976,1.1775368
data\processed\lfw\lfw\Franz_Beckenbauer\Franz_Beckenbauer_0001.jpg,data\processed\lfw\lfw\Mark_Podlesny\Mark_Podlesny_0001.jpg,Franz_Beckenbauer,Mark_Podlesny,lfw,lfw,,,,,0,0.06780131,32.44662,0.9321987
data\processed\lfw\lfw\Carlos_Menem\Carlos_Menem_0016.jpg,data\processed\lfw\lfw\Carlos_Menem\Carlos_Menem_0017.jpg,Carlos_Menem,Carlos_Menem,lfw,lfw,,,,,1,0.6040424,20.198309,0.3959576
