image1,image2,identity1,identity2,demographic1,demographic2,gender1,gender2,age1,age2,label,cosine_similarity,euclidean_distance,cosine_distance
data\processed\lfw\lfw\Hadley_Bilger\Hadley_Bilger_0001.jpg,data\processed\lfw\lfw\Jesse_Jackson\Jesse_Jackson_0005.jpg,Hadley_Bilger,Jesse_Jackson,lfw,lfw,,,,,0,0.12126724,42.848614,0.87873274
data\processed\lfw\lfw\Keith_Urban\Keith_Urban_0001.jpg,data\processed\lfw\lfw\Zoran_Djindjic\Zoran_Djindjic_0003.jpg,Keith_Urban,Zoran_Djindjic,lfw,lfw,,,,,0,0.32665467,32.93574,0.6733453
data\processed\lfw\lfw\Serena_Williams\Serena_Williams_0019.jpg,data\processed\lfw\lfw\Serena_Williams\Serena_Williams_0034.jpg,Serena_Williams,Serena_Williams,lfw,lfw,,,,,1,0.39602995,32.430996,0.60397005
data\processed\lfw\lfw\GL_Peiris\GL_Peiris_0001.jpg,data\processed\lfw\lfw\Miguel_Aldana_Ibarra\Miguel_Aldana_Ibarra_0001.jpg,GL_Peiris,Miguel_Aldana_Ibarra,lfw,lfw,,,,,0,0.40158355,29.52464,0.59841645
data\processed\lfw\lfw\Robert_Blake\Robert_Blake_0004.jpg,data\processed\lfw\lfw\Robert_Blake\Robert_Blake_0006.jpg,Robert_Blake,Robert_Blake,lfw,lfw,,,,,1,0.5708675,31.06941,0.42913252
data\processed\lfw\lfw\Kenny_Chesney\Kenny_Chesney_0001.jpg,data\processed\lfw\lfw\Lea_Fastow\Lea_Fastow_0001.jpg,Kenny_Chesney,Lea_Fastow,lfw,lfw,,,,,0,0.26506248,37.63913,0.73493755
data\processed\lfw\lfw\Silvio_Berlusconi\Silvio_Berlusconi_0020.jpg,data\processed\lfw\lfw\Silvio_Berlusconi\Silvio_Berlusconi_0031.jpg,Silvio_Berlusconi,Silvio_Berlusconi,lfw,lfw,,,,,1,0.4456093,29.679564,0.55439067
data\processed\lfw\lfw\Sharon_Frey\Sharon_Frey_0001.jpg,data\processed\lfw\lfw\Natalie_Maines\Natalie_Maines_0003.jpg,Sharon_Frey,Natalie_Maines,lfw,lfw,,,,,0,0.31503603,38.209103,0.68496394
data\processed\lfw\lfw\Ann_Veneman\Ann_Veneman_0007.jpg,data\processed\lfw\lfw\Ann_Veneman\Ann_Veneman_0009.jpg,Ann_Veneman,Ann_Veneman,lfw,lfw,,,,,1,0.57434046,25.58401,0.42565954
data\processed\lfw\lfw\Dan_Morales\Dan_Morales_0002.jpg,data\processed\lfw\lfw\Dan_Morales\Dan_Morales_0003.jpg,Dan_Morales,Dan_Morales,lfw,lfw,,,,,1,0.56157106,27.60212,0.43842894
data\processed\lfw\lfw\Marion_Fahnestock\Marion_Fahnestock_0001.jpg,data\processed\lfw\lfw\Chandrika_Kumaratunga\Chandrika_Kumaratunga_0001.jpg,Marion_Fahnestock,Chandrika_Kumaratunga,lfw,lfw,,,,,0,0.28771642,43.407322,0.7122836
data\processed\lfw\lfw\Venus_Williams\Venus_Williams_0010.jpg,data\processed\lfw\lfw\Venus_Williams\Venus_Williams_0017.jpg,Venus_Williams,Venus_Williams,lfw,lfw,,,,,1,0.4856258,24.702473,0.5143742
data\processed\lfw\lfw\Tommy_Thompson\Tommy_Thompson_0002.jpg,data\processed\lfw\lfw\Tommy_Thompson\Tommy_Thompson_0003.jpg,Tommy_Thompson,Tommy_Thompson,lfw,lfw,,,,,1,0.72542995,25.789742,0.27457005
data\processed\lfw\lfw\Paul_Wellstone\Paul_Wellstone_0001.jpg,data\processed\lfw\lfw\Paul_Wellstone\Paul_Wellstone_0002.jpg,Paul_Wellstone,Paul_Wellstone,lfw,lfw,,,,,1,0.68319964,25.121567,0.31680036
data\processed\lfw\lfw\John_Prescott\John_Prescott_0001.jpg,data\processed\lfw\lfw\Syed_Ibrahim\Syed_Ibrahim_0001.jpg,John_Prescott,Syed_Ibrahim,lfw,lfw,,,,,0,0.30500448,42.702274,0.6949955
data\processed\lfw\lfw\Alec_Baldwin\Alec_Baldwin_0002.jpg,data\processed\lfw\lfw\Alec_Baldwin\Alec_Baldwin_0003.jpg,Alec_Baldwin,Alec_Baldwin,lfw,lfw,,,,,1,0.42918077,31.9576,0.57081926
data\processed\lfw\lfw\John_Travolta\John_Travolta_0001.jpg,data\processed\lfw\lfw\John_Travolta\John_Travolta_0005.jpg,John_Travolta,John_Travolta,lfw,lfw,,,,,1,0.351139,33.909054,0.648861
data\processed\lfw\lfw\Queen_Beatrix\Queen_Beatrix_0001.jpg,data\processed\lfw\lfw\Ratna_Sari_Dewi_Sukarno\Ratna_Sari_Dewi_Sukarno_0001.jpg,Queen_Beatrix,Ratna_Sari_Dewi_Sukarno,lfw,lfw,,,,,0,0.38831782,35.54432,0.6116822
data\processed\lfw\lfw\Kevin_Gil\Kevin_Gil_0001.jpg,data\processed\lfw\lfw\Rachel_Wheatley\Rachel_Wheatley_0001.jpg,Kevin_Gil,Rachel_Wheatley,lfw,lfw,,,,,0,0.24415092,34.965115,0.75584906
data\processed\lfw\lfw\Gabriel_Batistuta\Gabriel_Batistuta_0001.jpg,data\processed\lfw\lfw\Faisal_Saleh_Hayat\Faisal_Saleh_Hayat_0001.jpg,Gabriel_Batistuta,Faisal_Saleh_Hayat,lfw,lfw,,,,,0,0.20567688,37.862045,0.7943231
data\processed\lfw\lfw\Gerhard_Schroeder\Gerhard_Schroeder_0008.jpg,data\processed\lfw\lfw\Gerhard_Schroeder\Gerhard_Schroeder_0093.jpg,Gerhard_Schroeder,Gerhard_Schroeder,lfw,lfw,,,,,1,0.3599346,34.742363,0.64006543
data\processed\lfw\lfw\James_Robertson_Jr\James_Robertson_Jr_0001.jpg,data\processed\lfw\lfw\Vanessa_Williams\Vanessa_Williams_0001.jpg,James_Robertson_Jr,Vanessa_Williams,lfw,lfw,,,,,0,0.37770024,33.12302,0.6222998
data\processed\lfw\lfw\George_Robertson\George_Robertson_0004.jpg,data\processed\lfw\lfw\George_Robertson\George_Robertson_0018.jpg,George_Robertson,George_Robertson,lfw,lfw,,,,,1,0.35864866,31.810625,0.64135134
data\processed\lfw\lfw\Barry_Alvarez\Barry_Alvarez_0001.jpg,data\processed\lfw\lfw\Robert_Morvillo\Robert_Morvillo_0001.jpg,Barry_Alvarez,Robert_Morvillo,lfw,lfw,,,,,0,0.44999695,33.064987,0.55000305
data\processed\lfw\lfw\Michael_Jackson\Michael_Jackson_0003.jpg,data\processed\lfw\lfw\Michael_Jackson\Michael_Jackson_0012.jpg,Michael_Jackson,Michael_Jackson,lfw,lfw,,,,,1,0.22273669,36.43554,0.7772633
data\processed\lfw\lfw\Allen_Rock\Allen_Rock_0001.jpg,data\processed\lfw\lfw\Daniel_Patrick_Moynihan\Daniel_Patrick_Moynihan_0001.jpg,Allen_Rock,Daniel_Patrick_Moynihan,lfw,lfw,,,,,0,0.23678964,32.68927,0.76321036
data\processed\lfw\lfw\Desiree_Lemosi\Desiree_Lemosi_0002.jpg,data\processed\lfw\lfw\Dale_Earnhardt\Dale_Earnhardt_0001.jpg,Desiree_Lemosi,Dale_Earnhardt,lfw,lfw,,,,,0,0.34992048,31.59794,0.6500795
data\processed\lfw\lfw\Giancarlo_Fisichella\Giancarlo_Fisichella_0001.jpg,data\processed\lfw\lfw\Takaloo\Takaloo_0001.jpg,Giancarlo_Fisichella,Takaloo,lfw,lfw,,,,,0,0.41146943,30.107592,0.58853054
data\processed\lfw\lfw\Alberta_Lee\Alberta_Lee_0001.jpg,data\processed\lfw\lfw\Kaoru_Hasuike\Kaoru_Hasuike_0001.jpg,Alberta_Lee,Kaoru_Hasuike,lfw,lfw,,,,,0,0.35943753,37.4792,0.6405625
data\processed\lfw\lfw\Yashwant_Sinha\Yashwant_Sinha_0002.jpg,data\processed\lfw\lfw\Yashwant_Sinha\Yashwant_Sinha_0003.jpg,Yashwant_Sinha,Yashwant_Sinha,lfw,lfw,,,,,1,0.47999775,30.401878,0.52000225
data\processed\lfw\lfw\Soon_Yi\Soon_Yi_0001.jpg,data\processed\lfw\lfw\Masamori_Tokuyama\Masamori_Tokuyama_0001.jpg,Soon_Yi,Masamori_Tokuyama,lfw,lfw,,,,,0,0.25569463,36.249725,0.7443054
data\processed\lfw\lfw\Win_Aung\Win_Aung_0003.jpg,data\processed\lfw\lfw\Joe_Strummer\Joe_Strummer_0001.jpg,Win_Aung,Joe_Strummer,lfw,lfw,,,,,0,0.21730831,38.930214,0.7826917
data\processed\lfw\lfw\James_Wolfensohn\James_Wolfensohn_0004.jpg,data\processed\lfw\lfw\Raja_Ibrahim\Raja_Ibrahim_0001.jpg,James_Wolfensohn,Raja_Ibrahim,lfw,lfw,,,,,0,0.28275707,35.049538,0.71724296
data\processed\lfw\lfw\Ali_Mohammed_Maher\Ali_Mohammed_Maher_0001.jpg,data\processed\lfw\lfw\Mitt_Romney\Mitt_Romney_0001.jpg,Ali_Mohammed_Maher,Mitt_Romney,lfw,lfw,,,,,0,0.3566877,35.748207,0.64331234
data\processed\lfw\lfw\Prince_Rainier_III\Prince_Rainier_III_0001.jpg,data\processed\lfw\lfw\Paul_Farley\Paul_Farley_0001.jpg,Prince_Rainier_III,Paul_Farley,lfw,lfw,,,,,0,0.19362196,38.76315,0.806378
data\processed\lfw\lfw\Rob_Ramsay\Rob_Ramsay_0001.jpg,data\processed\lfw\lfw\Jake_Gyllenhaal\Jake_Gyllenhaal_0005.jpg,Rob_Ramsay,Jake_Gyllenhaal,lfw,lfw,,,,,0,0.28072932,37.353687,0.7192707
data\processed\lfw\lfw\Muhammad_Saeed_al-Sahhaf\Muhammad_Saeed_al-Sahhaf_0002.jpg,data\processed\lfw\lfw\Muhammad_Saeed_al-Sahhaf\Muhammad_Saeed_al-Sahhaf_0005.jpg,Muhammad_Saeed_al-Sahhaf,Muhammad_Saeed_al-Sahhaf,lfw,lfw,,,,,1,0.3112186,35.637657,0.6887814
data\processed\lfw\lfw\James_Schultz\James_Schultz_0001.jpg,data\processed\lfw\lfw\James_Schultz\James_Schultz_0002.jpg,James_Schultz,James_Schultz,lfw,lfw,,,,,1,0.65155506,25.144924,0.34844494
data\processed\lfw\lfw\Sarah_Weddington\Sarah_Weddington_0001.jpg,data\processed\lfw\lfw\Toshihiko_Fukui\Toshihiko_Fukui_0002.jpg,Sarah_Weddington,Toshihiko_Fukui,lfw,lfw,,,,,0,0.18058352,40.160767,0.81941646
data\processed\lfw\lfw\Miyako_Miyazaki\Miyako_Miyazaki_0001.jpg,data\processed\lfw\lfw\Miyako_Miyazaki\Miyako_Miyazaki_0002.jpg,Miyako_Miyazaki,Miyako_Miyazaki,lfw,lfw,,,,,1,0.7021829,26.541409,0.2978171
data\processed\lfw\lfw\Donna_Walker\Donna_Walker_0001.jpg,data\processed\lfw\lfw\Larry_Campbell\Larry_Campbell_0001.jpg,Donna_Walker,Larry_Campbell,lfw,lfw,,,,,0,0.2650493,35.749626,0.73495066
data\processed\lfw\lfw\Jeb_Bush\Jeb_Bush_0006.jpg,data\processed\lfw\lfw\Jeb_Bush\Jeb_Bush_0012.jpg,Jeb_Bush,Jeb_Bush,lfw,lfw,,,,,1,0.37024406,35.813984,0.629756
data\processed\lfw\lfw\Fred_Funk\Fred_Funk_0001.jpg,data\processed\lfw\lfw\Fred_Funk\Fred_Funk_0002.jpg,Fred_Funk,Fred_Funk,lfw,lfw,,,,,1,0.2872655,32.242252,0.71273446
data\processed\lfw\lfw\Jennifer_Keller\Jennifer_Keller_0002.jpg,data\processed\lfw\lfw\Jennifer_Keller\Jennifer_Keller_0004.jpg,Jennifer_Keller,Jennifer_Keller,lfw,lfw,,,,,1,0.6259217,27.298529,0.37407827
data\processed\lfw\lfw\Chan_Ho_Park\Chan_Ho_Park_0001.jpg,data\processed\lfw\lfw\Jose_Canseco_Sr\Jose_Canseco_Sr_0001.jpg,Chan_Ho_Park,Jose_Canseco_Sr,lfw,lfw,,,,,0,0.2649643,34.013756,0.73503566
data\processed\lfw\lfw\Anna_Kournikova\Anna_Kournikova_0003.jpg,data\processed\lfw\lfw\Anna_Kournikova\Anna_Kournikova_0006.jpg,Anna_Kournikova,Anna_Kournikova,lfw,lfw,,,,,1,0.17710024,28.775347,0.82289976
data\processed\lfw\lfw\Michelle_Kwan\Michelle_Kwan_0002.jpg,data\processed\lfw\lfw\Michelle_Kwan\Michelle_Kwan_0006.jpg,Michelle_Kwan,Michelle_Kwan,lfw,lfw,,,,,1,0.50652546,34.144653,0.49347454
data\processed\lfw\lfw\Martha_Stewart\Martha_Stewart_0003.jpg,data\processed\lfw\lfw\Martha_Stewart\Martha_Stewart_0004.jpg,Martha_Stewart,Martha_Stewart,lfw,lfw,,,,,1,0.6735096,25.315735,0.3264904
data\processed\lfw\lfw\Susan_Collins\Susan_Collins_0001.jpg,data\processed\lfw\lfw\Ridley_Scott\Ridley_Scott_0001.jpg,Susan_Collins,Ridley_Scott,lfw,lfw,,,,,0,0.19950624,37.657543,0.8004938
data\processed\lfw\lfw\Moon-So-ri\Moon-So-ri_0001.jpg,data\processed\lfw\lfw\Wen_Ho_Lee\Wen_Ho_Lee_0001.jpg,Moon-So-ri,Wen_Ho_Lee,lfw,lfw,,,,,0,0.18530326,34.739628,0.8146967
data\processed\lfw\lfw\Ren_Qingjin\Ren_Qingjin_0001.jpg,data\processed\lfw\lfw\John_Danforth\John_Danforth_0001.jpg,Ren_Qingjin,John_Danforth,lfw,lfw,,,,,0,0.3442463,28.88303,0.65575373
data\processed\lfw\lfw\Boris_Becker\Boris_Becker_0003.jpg,data\processed\lfw\lfw\Boris_Becker\Boris_Becker_0005.jpg,Boris_Becker,Boris_Becker,lfw,lfw,,,,,1,0.4747052,31.018473,0.5252948
data\processed\lfw\lfw\Dorthy_Moxley\Dorthy_Moxley_0001.jpg,data\processed\lfw\lfw\Emmanuel_Milingo\Emmanuel_Milingo_0001.jpg,Dorthy_Moxley,Emmanuel_Milingo,lfw,lfw,,,,,0,0.10910009,39.861786,0.8908999
data\processed\lfw\lfw\Alexandre_Vinokourov\Alexandre_Vinokourov_0001.jpg,data\processed\lfw\lfw\Kelly_Ripa\Kelly_Ripa_0001.jpg,Alexandre_Vinokourov,Kelly_Ripa,lfw,lfw,,,,,0,0.27769393,32.598984,0.7223061
data\processed\lfw\lfw\Justin_Gatlin\Justin_Gatlin_0001.jpg,data\processed\lfw\lfw\Justin_Gatlin\Justin_Gatlin_0002.jpg,Justin_Gatlin,Justin_Gatlin,lfw,lfw,,,,,1,0.5491469,29.42345,0.4508531
data\processed\lfw\lfw\Ashanti\Ashanti_0003.jpg,data\processed\lfw\lfw\Ashanti\Ashanti_0004.jpg,Ashanti,Ashanti,lfw,lfw,,,,,1,0.5929529,29.136997,0.4070471
data\processed\lfw\lfw\Woody_Allen\Woody_Allen_0001.jpg,data\processed\lfw\lfw\Woody_Allen\Woody_Allen_0002.jpg,Woody_Allen,Woody_Allen,lfw,lfw,,,,,1,0.29959792,31.176188,0.7004021
data\processed\lfw\lfw\Robert_Fico\Robert_Fico_0001.jpg,data\processed\lfw\lfw\Robert_Fico\Robert_Fico_0002.jpg,Robert_Fico,Robert_Fico,lfw,lfw,,,,,1,0.660268,24.922146,0.339732
data\processed\lfw\lfw\Wayne_Gretzky\Wayne_Gretzky_0003.jpg,data\processed\lfw\lfw\Wayne_Gretzky\Wayne_Gretzky_0004.jpg,Wayne_Gretzky,Wayne_Gretzky,lfw,lfw,,,,,1,0.5123277,29.836262,0.48767233
data\processed\lfw\lfw\Cate_Blanchett\Cate_Blanchett_0001.jpg,data\processed\lfw\lfw\Cate_Blanchett\Cate_Blanchett_0004.jpg,Cate_Blanchett,Cate_Blanchett,lfw,lfw,,,,,1,0.4501997,32.537544,0.5498003
data\processed\lfw\lfw\Jason_Campbell\Jason_Campbell_0001.jpg,data\processed\lfw\lfw\Melissa_Stark\Melissa_Stark_0001.jpg,Jason_Campbell,Melissa_Stark,lfw,lfw,,,,,0,0.31992945,38.05219,0.6800705
data\processed\lfw\lfw\Randy_Ferbey\Randy_Ferbey_0001.jpg,data\processed\lfw\lfw\Richard_Rodriguez\Richard_Rodriguez_0001.jpg,Randy_Ferbey,Richard_Rodriguez,lfw,lfw,,,,,0,0.4566952,31.255749,0.5433048
data\processed\lfw\lfw\Alexandra_Rozovskaya\Alexandra_Rozovskaya_0001.jpg,data\processed\lfw\lfw\Jennifer_Lopez\Jennifer_Lopez_0013.jpg,Alexandra_Rozovskaya,Jennifer_Lopez,lfw,lfw,,,,,0,0.38472822,38.753174,0.6152718
data\processed\lfw\lfw\Evelyn_Lauder\Evelyn_Lauder_0001.jpg,data\processed\lfw\lfw\Lucrecia_Orozco\Lucrecia_Orozco_0001.jpg,Evelyn_Lauder,Lucrecia_Orozco,lfw,lfw,,,,,0,0.48682344,31.791126,0.51317656
data\processed\lfw\lfw\Mark_Hamister\Mark_Hamister_0001.jpg,data\processed\lfw\lfw\Mark_Hamister\Mark_Hamister_0002.jpg,Mark_Hamister,Mark_Hamister,lfw,lfw,,,,,1,0.5538718,28.58295,0.4461282
data\processed\lfw\lfw\Marcus_Garrettson\Marcus_Garrettson_0001.jpg,data\processed\lfw\lfw\Rocco_Buttiglione\Rocco_Buttiglione_0001.jpg,Marcus_Garrettson,Rocco_Buttiglione,lfw,lfw,,,,,0,0.31191066,32.052128,0.6880894
data\processed\lfw\lfw\Charlize_Theron\Charlize_Theron_0001.jpg,data\processed\lfw\lfw\Louisa_Baileche\Louisa_Baileche_0001.jpg,Charlize_Theron,Louisa_Baileche,lfw,lfw,,,,,0,0.3536433,33.270008,0.6463567
data\processed\lfw\lfw\Amelie_Mauresmo\Amelie_Mauresmo_0008.jpg,data\processed\lfw\lfw\Amelie_Mauresmo\Amelie_Mauresmo_0009.jpg,Amelie_Mauresmo,Amelie_Mauresmo,lfw,lfw,,,,,1,0.56168854,31.045727,0.43831146
data\processed\lfw\lfw\Bill_Frist\Bill_Frist_0003.jpg,data\processed\lfw\lfw\Bill_Frist\Bill_Frist_0007.jpg,Bill_Frist,Bill_Frist,lfw,lfw,,,,,1,0.40480188,31.127422,0.59519815
data\processed\lfw\lfw\Tang_Jiaxuan\Tang_Jiaxuan_0006.jpg,data\processed\lfw\lfw\Tang_Jiaxuan\Tang_Jiaxuan_0011.jpg,Tang_Jiaxuan,Tang_Jiaxuan,lfw,lfw,,,,,1,0.67472124,23.810606,0.32527876
data\processed\lfw\lfw\David_Heymann\David_Heymann_0003.jpg,data\processed\lfw\lfw\David_Heymann\David_Heymann_0005.jpg,David_Heymann,David_Heymann,lfw,lfw,,,,,1,0.64163774,26.33748,0.35836226
data\processed\lfw\lfw\Jean_Chretien\Jean_Chretien_0010.jpg,data\processed\lfw\lfw\Jean_Chretien\Jean_Chretien_0033.jpg,Jean_Chretien,Jean_Chretien,lfw,lfw,,,,,1,0.49140406,30.483603,0.50859594
data\processed\lfw\lfw\Cesar_Gaviria\Cesar_Gaviria_0001.jpg,data\processed\lfw\lfw\Amelie_Mauresmo\Amelie_Mauresmo_0006.jpg,Cesar_Gaviria,Amelie_Mauresmo,lfw,lfw,,,,,0,0.36243075,33.089172,0.63756925
data\processed\lfw\lfw\Anthony_Pisciotti\Anthony_Pisciotti_0001.jpg,data\processed\lfw\lfw\Donald_Fehr\Donald_Fehr_0003.jpg,Anthony_Pisciotti,Donald_Fehr,lfw,lfw,,,,,0,0.32035092,36.756214,0.6796491
data\processed\lfw\lfw\Fernando_Gonzalez\Fernando_Gonzalez_0004.jpg,data\processed\lfw\lfw\Fernando_Gonzalez\Fernando_Gonzalez_0008.jpg,Fernando_Gonzalez,Fernando_Gonzalez,lfw,lfw,,,,,1,0.35371667,36.11334,0.6462833
data\processed\lfw\lfw\Carmen_Electra\Carmen_Electra_0002.jpg,data\processed\lfw\lfw\Carmen_Electra\Carmen_Electra_0006.jpg,Carmen_Electra,Carmen_Electra,lfw,lfw,,,,,1,0.51957,33.06149,0.48043
data\processed\lfw\lfw\Eric_Daze\Eric_Daze_0001.jpg,data\processed\lfw\lfw\Ernest_Hollings\Ernest_Hollings_0001.jpg,Eric_Daze,Ernest_Hollings,lfw,lfw,,,,,0,0.26977777,34.099545,0.7302222
data\processed\lfw\lfw\Jake_Brace\Jake_Brace_0001.jpg,data\processed\lfw\lfw\Gerald_Barbarito\Gerald_Barbarito_0001.jpg,Jake_Brace,Gerald_Barbarito,lfw,lfw,,,,,0,0.3348899,40.82377,0.6651101
data\processed\lfw\lfw\Hee-Won_Han\Hee-Won_Han_0003.jpg,data\processed\lfw\lfw\Cindy_Taylor\Cindy_Taylor_0001.jpg,Hee-Won_Han,Cindy_Taylor,lfw,lfw,,,,,0,0.3343859,33.750866,0.6656141
data\processed\lfw\lfw\Sophia_Loren\Sophia_Loren_0004.jpg,data\processed\lfw\lfw\Sophia_Loren\Sophia_Loren_0006.jpg,Sophia_Loren,Sophia_Loren,lfw,lfw,,,,,1,0.5506254,29.613832,0.44937462
data\processed\lfw\lfw\Russell_Crowe\Russell_Crowe_0001.jpg,data\processed\lfw\lfw\Rudolf_Schuster\Rudolf_Schuster_0001.jpg,Russell_Crowe,Rudolf_Schuster,lfw,lfw,,,,,0,0.3208987,37.14291,0.6791013
data\processed\lfw\lfw\Dennis_Franchione\Dennis_Franchione_0001.jpg,data\processed\lfw\lfw\James_Smith\James_Smith_0002.jpg,Dennis_Franchione,James_Smith,lfw,lfw,,,,,0,0.039713815,39.252148,0.9602862
data\processed\lfw\lfw\Julianne_Moore\Julianne_Moore_0006.jpg,data\processed\lfw\lfw\Julianne_Moore\Julianne_Moore_0009.jpg,Julianne_Moore,Julianne_Moore,lfw,lfw,,,,,1,0.4840027,34.013138,0.5159973
data\processed\lfw\lfw\Kevin_Costner\Kevin_Costner_0003.jpg,data\processed\lfw\lfw\Kevin_Costner\Kevin_Costner_0004.jpg,Kevin_Costner,Kevin_Costner,lfw,lfw,,,,,1,0.35064653,34.230587,0.6493535
data\processed\lfw\lfw\Eli_Broad\Eli_Broad_0001.jpg,data\processed\lfw\lfw\Michael_Deutsch\Michael_Deutsch_0001.jpg,Eli_Broad,Michael_Deutsch,lfw,lfw,,,,,0,0.3907189,37.300064,0.60928106
data\processed\lfw\lfw\Gideon_Black\Gideon_Black_0001.jpg,data\processed\lfw\lfw\Herb_Dhaliwal\Herb_Dhaliwal_0001.jpg,Gideon_Black,Herb_Dhaliwal,lfw,lfw,,,,,0,0.29952317,35.634354,0.7004768
data\processed\lfw\lfw\Mark_Philippoussis\Mark_Philippoussis_0008.jpg,data\processed\lfw\lfw\Mark_Philippoussis\Mark_Philippoussis_0011.jpg,Mark_Philippoussis,Mark_Philippoussis,lfw,lfw,,,,,1,0.7548921,20.616714,0.24510789
data\processed\lfw\lfw\Paul_Kelleher\Paul_Kelleher_0001.jpg,data\processed\lfw\lfw\Maria_Conchita_Alonso\Maria_Conchita_Alonso_0001.jpg,Paul_Kelleher,Maria_Conchita_Alonso,lfw,lfw,,,,,0,0.19431517,39.368458,0.8056848
data\processed\lfw\lfw\Chris_Rock\Chris_Rock_0001.jpg,data\processed\lfw\lfw\Pete_Rose\Pete_Rose_0002.jpg,Chris_Rock,Pete_Rose,lfw,lfw,,,,,0,0.17529497,36.936237,0.824705
data\processed\lfw\lfw\Franz_Beckenbauer\Franz_Beckenbauer_0001.jpg,data\processed\lfw\lfw\Mark_Podlesny\Mark_Podlesny_0001.jpg,Franz_Beckenbauer,Mark_Podlesny,lfw,lfw,,,,,0,0.24623336,36.546192,0.75376666
data\processed\lfw\lfw\Carlos_Menem\Carlos_Menem_0016.jpg,data\processed\lfw\lfw\Carlos_Menem\Carlos_Menem_0017.jpg,Carlos_Menem,Carlos_Menem,lfw,lfw,,,,,1,0.34194988,35.147583,0.6580501
data\processed\lfw\lfw\Pedro_Malan\Pedro_Malan_0004.jpg,data\processed\lfw\lfw\Peri_Gilpin\Peri_Gilpin_0001.jpg,Pedro_Malan,Peri_Gilpin,lfw,lfw,,,,,0,0.37184748,32.927258,0.6281525
